,city,job_title,company_name,location,summary,salary
1201,Philadelphia,DATA MANAGER,University of Pennsylvania,"Philadelphia, PA","The ODC is building a Registry Data Architecture team, and we are looking for a Data Manager to aid in the acceleration of deployment and innovative use of...",nothing_found
1202,Philadelphia,Associate,Exponent,"Philadelphia, PA 19104 (Belmont area)","Analyzing and synthesizing technical biomechanical data involving kinematics, dynamics, mechanisms of injury, and human tolerance....",nothing_found
1203,Philadelphia,STATISTICAL ANALYSIS PROGRAMMER CALIFORNIA,University of Pennsylvania,"Philadelphia, PA","Prepare tables and figures collating data analysis results. The worksite is an Army data center in Monterey, California....",nothing_found
1204,Philadelphia,Statistical Programmer,Katalyst Healthcares & Life Sciences,"Philadelphia, PA 19019 (Somerton area)","Review key planning documents (e.g., statistical analysis plan, data presentation plan, data review plan, eCRF) to ensure alignment with assignment objectives...",nothing_found
1205,Philadelphia,Technologist - Entry level,Elsevier,"Philadelphia, PA 19103 (Belmont area)","Whether you aspire to be a software expert, Data Scientist, UX Designer, Information Security Analyst, or a highly-regarded architect we can help you achieve...",nothing_found
1206,Philadelphia,PMO Analyst,Elsevier,"Philadelphia, PA 19103 (Belmont area)","Degrees of choice include Computer Science, Data Science, Computer Engineering, Math, or Physics. Our cutting-edge technology platforms enable scientists,...",nothing_found
1207,Philadelphia,Research Analyst,Independence Blue Cross,"Philadelphia, PA","The Research Analyst is responsible for the following: Conducts research evaluation on medical devices, drugs, biologicals and procedures in order to...",nothing_found
1208,Philadelphia,STATISTICAL ANALYST A/B,University of Pennsylvania,"Philadelphia, PA",Statistical Analyst B will use advanced statistical methods to analyze the data. The Statistical Analyst A will use standard SAS and/or STATA programming skills...,nothing_found
1209,Philadelphia,Research & Insights Analyst,"PeopleMetrics, Inc.","Philadelphia, PA 19103 (Belmont area)","Demonstrate a clear understanding of data and the ability to explain data in a simple, concise way. The Research & Insights Analyst is responsible for...",nothing_found
1210,Philadelphia,"Impact Research Analyst, Public Markets",Glenmede,"Philadelphia, PA",Description: This role is a unique opportunity to join a growing team focused on aligning values with investments. The individual is responsible for analyzing...,nothing_found
1211,Philadelphia,"Impact Research Analyst, Public Markets",Glenmede,"Philadelphia, PA",Description: This role is a unique opportunity to join a growing team focused on aligning values with investments. The individual is responsible for analyzing...,nothing_found
1212,Philadelphia,Business Analyst - Institutional Research & Assessment,Temple University,"Philadelphia, PA","In addition, the incumbent will assist in maintaining the universities data standards by reviewing how data are used in the student information system as well...",nothing_found
1213,Philadelphia,Research Analyst,The Reinvestment Fund,"Philadelphia, PA 19103 (Belmont area)","Our strategies integrate data, policy and strategic finance to improve the quality of life in low-income neighborhoods....",nothing_found
1214,Philadelphia,Investment Research Analyst,PFM,"Philadelphia, PA","Overview ABOUT PFM Headquartered in Harrisburg, PA, PFM Asset Management LLC (PFMAM) is among the largest investment-grade fixed-income managers in the United...",nothing_found
1215,Philadelphia,Marketing Research Analyst - Survey Tools,BAYADA Home Health Care,"Philadelphia, PA","1-2 years experience in survey research, data analysis, or project management is preferred. When contacted for assistance, delivers what is expected along with...",nothing_found
1216,Philadelphia,Open Rank - Continuing Non-Tenure Track - Statistician,Villanova University,"Villanova, PA","Experience in analysis of large data sets highly desired. Teach, advise, participate in assisting and advising faculty and students in design of research and...",nothing_found
1217,Philadelphia,Service Technical Analyst,BOEING,"Ridley Park, PA",Skilled scientists and thinkers. Reviews manufacturing non-conformity data for potential impact to in-service fleet....,nothing_found
1218,Philadelphia,Research Internship,Lockheed Martin,"Cherry Hill, NJ 08002","In ACL you will work with engineers and scientists integral to defining, researching, and developing basic and applied solutions....",nothing_found
1219,Philadelphia,Senior Manager- Data Analysis,"Resolvit, LLC","Philadelphia, PA",At least 5 years of experience with professional data analysis. At least 2 years of experience with open source or cloud data technologies....,nothing_found
1220,Philadelphia,"Sr. Analyst, Quantitative Analytics",Lincoln Financial,"Philadelphia, PA","The position will be heavily involved in building sophisticated projection models that combine capital markets, actuarial and quantitative finance aspects to...",nothing_found
1221,Philadelphia,Service Technical Analyst,BOEING,"Ridley Park, PA",Skilled scientists and thinkers. Reviews manufacturing non-conformity data for potential impact to in-service fleet....,nothing_found
1222,Philadelphia,QUALITATIVE RESEARCH ANALYST,University of Pennsylvania,"Philadelphia, PA",Employ the following data collection techniques:. Experience in publishing scholarly manuscripts based on qualitative data....,nothing_found
1223,Philadelphia,"Director, Data Science",Comcast,"Philadelphia, PA 19103 (Belmont area)","Use best practice and knowledge of internal and or external business issues to improve products, services and in solving complex problems.- Educate other...",nothing_found
1224,Philadelphia,"Executive Director, Data Science",Comcast,"Philadelphia, PA 19103 (Belmont area)",You will provide both strategic and tactical leadership and direction for the existing data scientist as well as assess the organization's on-going talent...,nothing_found
1225,Philadelphia,Quality Test Analyst III,Elsevier,"Philadelphia, PA 19103 (Belmont area)","Our cutting-edge technology platforms enable scientists, health professionals, and research students to make critical decisions, enhance productivity, and...",nothing_found
1226,Philadelphia,"Data Capability Development Manager, Data CoE - US/UK",GlaxoSmithKline,"Upper Providence, PA",Data science skills development) and big data technology is also a key requirement so that complex and highly technical development can be translated into clear...,nothing_found
1227,Philadelphia,Post Doctoral Researcher,Drexel University College of Medicine,"Philadelphia, PA","Candidates should be highly motivated scientists with strong interpersonal and communication skills, as well as the ability to work independently....",nothing_found
1228,Philadelphia,APLD – Statistician,IMS Health,"Plymouth Meeting, PA 19462","And promotion data preferred. Experience on Big data technologies like Hive, Scala, Impala etc. Experience using pharmaceutical data such as IMS datasets (APLD,...",nothing_found
1229,Philadelphia,Senior Data Engineer,The Meet Group,"Philadelphia, PA","As a subject matter expert in data architecture, you will mentor junior engineers and data scientists. Working closely with our Data Scientists, you will also...",nothing_found
1230,Philadelphia,Research Analyst Intern,CBRE,"Conshohocken, PA","CBRE Group, Inc. (NYSE: CBG), #259 on Fortune 500 and an S&P 500 company headquartered in Los Angeles, is the world’s largest commercial real estate services...",nothing_found
1231,Philadelphia,Post Doctoral Researcher,Drexel University College of Medicine,"Philadelphia, PA","Candidates should be highly motivated scientists with strong interpersonal and communication skills, as well as the ability to work independently....",nothing_found
1232,Philadelphia,Ultimate Hoops Statistician,Life Time Fitness,"Valley Forge, PA",Experience tracking statistical data for basketball games. Life Time is currently seeking a qualified Ultimate Hoops Statistician....,nothing_found
1233,Philadelphia,Analytical Research Associate,The Dow Chemical Company,"Collegeville, PA 19426","Generating data, maintaining electronic databases, documenting results in laboratory notebooks and reports....",nothing_found
1234,Philadelphia,Senior Data Engineer,The Meet Group,"Philadelphia, PA","As a subject matter expert in data architecture, you will mentor junior engineers and data scientists. Working closely with our Data Scientists, you will also...",nothing_found
